actor_id,name,birth_year,death_year,primary_profession,known_for_titles
nm0000212,Meg Ryan,1961,\N,"actress,producer,director","tt0098635,tt0128853,tt0108160,tt0120632"
nm0490402,Matt Lattanzi,1959,\N,"actor,soundtrack,archive_footage","tt0093886,tt0081777,tt0084021,tt0097029"
nm0267066,Daniel Faraldo,1949,\N,"actor,writer,producer","tt5715524,tt7350790,tt4364202,tt10101806"
nm0001176,Nicole Eggert,1972,\N,"actress,producer,archive_footage","tt0086681,tt0103843,tt0096542,tt0086827"
nm0549557,Joe Maross,1923,2009,"actor,archive_footage","tt0067774,tt0060036,tt0077000,tt0039123"
nm0000493,Jack Lemmon,1925,2001,"actor,producer,director","tt0053604,tt0104348,tt0053291,tt0078966"
nm0000527,Walter Matthau,1920,2000,"actor,director,producer","tt0063374,tt0072251,tt0060424,tt0069865"
nm0696038,Paula Prentiss,1938,\N,"actress,soundtrack,archive_footage","tt0054469,tt0073747,tt0071970,tt0082111"
nm0001428,Klaus Kinski,1926,1991,"actor,writer,miscellaneous","tt0079641,tt0068182,tt0083946,tt0059578"
nm0258117,Michael Ensign,1944,\N,"actor,archive_footage,archive_sound","tt0086567,tt0087332,tt0120338,tt0084503"
nm0790064,Joan Shawlee,1926,1987,"actress,soundtrack,archive_footage","tt0053291,tt0053604,tt0043142,tt0072973"
nm0286426,Fil Formicola,1946,\N,actor,"tt0088161,tt0390185,tt0086734,tt0073972"
nm0402368,C.J. Hunt,1954,\N,actor,\N
nm0001807,Cicely Tyson,1924,2021,"actress,producer,soundtrack","tt1454029,tt0422093,tt0101921,tt0069303"
nm0709337,Angel Ramirez Jr.,\N,\N,"actor,cinematographer","tt0097216,tt0082121,tt0477736,tt0092969"
nm0400691,Jimmy Hughes,\N,\N,actor,tt0082121
nm0216736,Edwin DeLeon,\N,\N,actor,tt0082121
nm0455929,Edwin Kinter,\N,\N,actor,tt0082121
nm0524536,Tami Luchow,1970,\N,actress,tt0082121
nm0939131,Janet Wong,\N,\N,actress,"tt0188510,tt0188511,tt0082121,tt3355976"
nm0018245,Alphonso Alexander,\N,\N,actor,"tt0082121,tt2047146"
nm0178195,Kia Cooper,\N,\N,actress,tt0082121
nm0002130,Kathryn Harrold,1950,\N,"actress,archive_footage","tt0091828,tt0084931,tt0082764,tt0395843"
nm0575187,Tyann Means,\N,\N,"stunts,actress","tt0093780,tt0095348,tt0082764,tt0084945"
nm0151413,Karen Chandler,\N,\N,actress,tt0082764
nm0466728,Dennis Kort,1952,\N,actor,"tt0086896,tt0068098,tt0076489,tt0074875"
nm0251872,Bob Einstein,1942,2019,"writer,actor,producer","tt0092456,tt0080200,tt0264235,tt1442475"
nm0270727,Virginia Feingold,\N,\N,"actress,miscellaneous","tt0082764,tt0074042,tt0079304,tt0082527"
nm0077157,Thelma Leeds,1910,2006,"actress,soundtrack,archive_footage","tt0029303,tt0029675,tt0082764,tt0079781"
nm0563039,Melanie Mayron,1952,\N,"director,actress,producer","tt0092492,tt0077613,tt5322168,tt0071598"
nm0795711,Richard B. Shull,1929,1999,"actor,writer,soundtrack","tt0088161,tt0104452,tt0067309,tt0087313"
nm0588241,Dick Miller,1928,2019,"actor,writer,director","tt0088247,tt0096734,tt0114608,tt0087363"
nm0001862,Mary Woronov,1943,\N,"actress,writer,director","tt0083869,tt0072856,tt0087799,tt0079813"
nm0607184,Jennifer Morrison,\N,\N,costume_department,"tt0111742,tt0112346,tt0117247,tt0112462"
nm2443758,Nicola Peltz Beckham,1995,\N,"actress,director,writer","tt14375666,tt14675860,tt8815382,tt0972544"
nm5988570,Chiara Aurelia,2002,\N,"actress,soundtrack","tt4595186,tt11083696,tt7177890,tt3748172"
nm6442629,Hala Finley,2009,\N,actress,"tt10600398,tt7469828,tt0972544,tt8080204"
nm0518547,June Carryl,1967,\N,"actress,writer,director","tt10266874,tt5290382,tt1586680,tt8064302"
nm0000496,Juliette Lewis,1973,\N,"actress,director,producer","tt0110632,tt0101540,tt1322269,tt0116367"
nm0519486,Robert Longstreet,1962,\N,"actor,producer,editor","tt5688932,tt5710514,tt6763664,tt15567174"
nm0691131,Jeff Pope,\N,\N,"producer,writer,editor","tt2431286,tt3385524,tt13421498,tt2186101"
nm0859772,Tim Thomerson,1946,\N,"actor,producer,miscellaneous","tt0093605,tt0086508,tt0090192,tt0090274"
nm0000734,Eddie Albert,1908,2005,"actor,producer,writer","tt0046250,tt0058808,tt0068687,tt0056197"
nm0587340,Penelope Milford,1948,\N,"actress,archive_footage","tt0097493,tt0077362,tt0076868,tt0071806"
nm0723615,Charlie Rich,1932,1995,"actor,soundtrack,archive_footage","tt2305051,tt1340800,tt0106918,tt0077523"
nm0019892,David Allan Coe,1939,\N,"actor,composer,soundtrack","tt0114682,tt0086066,tt3063516,tt0415306"
nm0000616,Eric Roberts,1956,\N,"actor,producer,soundtrack","tt0089941,tt1791528,tt0468569,tt1320253"
nm0001731,Sam Shepard,1943,2017,"actor,writer,director","tt1322269,tt0265086,tt1935179,tt0086197"
nm0910145,Tracey Walter,1947,\N,"actor,soundtrack,archive_footage","tt0087995,tt0096895,tt0087078,tt0101587"
nm0001794,Henry Thomas,1971,\N,"actor,producer,composer","tt0083866,tt0331811,tt0110322,tt0217505"
nm0391178,Carey Hollis Jr.,1974,\N,actor,tt0082969
nm0312239,Ed Geldart,1925,2002,"actor,art_department,special_effects","tt0100502,tt0095647,tt0128445,tt0107808"
nm0862174,Bill Thurman,1920,1995,"actor,camera_department","tt0090022,tt0067328,tt0075860,tt0074080"
nm0001023,John Cassavetes,1929,1989,"actor,director,writer","tt0063522,tt0087644,tt0072417,tt0079672"
nm0001441,Christine Lahti,1950,\N,"actress,director,soundtrack","tt0108724,tt0096018,tt0410997,tt0078718"
nm0141960,Thomas Carter,\N,\N,actor,"tt0073165,tt7700036"
nm0648479,Alba Oms,\N,\N,actress,"tt0106673,tt0080716,tt0203259,tt0116379"
nm0251733,Janet Eilber,1951,\N,actress,"tt0120751,tt0115963,tt0096542,tt0083326"
nm0342852,Kathryn Grody,1946,\N,"actress,producer","tt0081207,tt0100003,tt0107413,tt0125602"
nm0001262,Ben Gazzara,1930,2012,"actor,director,writer","tt0098206,tt0118715,tt0052561,tt0074749"
nm0001536,Toshirô Mifune,1920,1997,"actor,producer,director","tt0055630,tt0047478,tt0057565,tt0050613"
nm0418148,David Janssen,1931,1980,"actor,sound_department,miscellaneous","tt0063035,tt0055048,tt0056757,tt0063599"
nm0938860,Won Namkung,1934,2024,actor,"tt0220695,tt0349831,tt0391936,tt0424844"
nm0275213,Gabriele Ferzetti,1925,2015,"actor,miscellaneous,archive_footage","tt0064116,tt0053619,tt0064757,tt0071910"
nm0715643,Rex Reed,1938,\N,"actor,writer,soundtrack","tt0078346,tt0066115,tt0087482,tt0072074"
nm0754744,Sabine Sun,1933,2014,actress,"tt0061116,tt0061646,tt0066970,tt0085755"
nm0000659,Barbra Streisand,1942,\N,"music_artist,actress,producer","tt0086619,tt0062994,tt0117057,tt0070903"
nm0002663,Diane Ladd,1935,\N,"actress,producer,director","tt0100935,tt0071115,tt2446980,tt0071315"
nm0004878,Kevin Dobson,1943,2020,"actor,director,archive_footage","tt0078638,tt0069599,tt0450385,tt0074899"
nm0233352,Ann Doran,1911,2000,"actress,miscellaneous,soundtrack","tt0048545,tt0030993,tt0031614,tt0051786"
nm0634278,James Nolan,1915,1985,"actor,soundtrack,archive_footage","tt0066999,tt0065377,tt0041152,tt0040744"
nm0449742,Judy Kerr,\N,\N,"miscellaneous,actress,producer","tt0083717,tt0094321,tt0093185,tt0095583"
nm0309598,Marlyn Gates,\N,\N,actress,"tt0082001,tt0080936"
nm0322339,Paul Gleason,1939,2006,"actor,producer,archive_footage","tt0088847,tt0277371,tt0086465,tt0082031"
nm0276127,Dorothy Fielding,\N,\N,"actress,archive_footage","tt0089175,tt0084210,tt0083470,tt0083483"
nm0808485,Howard K. Smith,1914,2002,"writer,actor,archive_footage","tt0083642,tt0086822,tt0319967,tt0057883"
nm0002025,Hume Cronyn,1911,2003,"actor,producer,writer","tt0088933,tt0092494,tt0036342,tt0088850"
nm0348409,Bob Gunton,1945,\N,"actor,soundtrack,archive_footage","tt0111161,tt4513678,tt0129290,tt0285331"
nm0292623,Ron Frazier,1939,2003,"actor,archive_footage","tt0091183,tt0100404,tt0084917,tt0080474"
nm0519023,Jodi Long,1954,\N,"actress,writer,archive_footage","tt0302640,tt0088161,tt9376612,tt0107978"
nm0627493,Crocker Nevin,\N,\N,actor,tt0083006
nm0154059,Marvin Chatinover,1927,\N,actor,"tt0086637,tt0196216,tt0118954,tt0097965"
nm0556850,Marsha Mason,1942,\N,"actress,director,miscellaneous","tt0076095,tt0069883,tt0078952,tt0113972"
nm0601153,Ed Moore,1935,\N,actor,"tt0048860,tt0043214,tt0221285,tt0085049"
nm0352466,Joan Hackett,1934,1983,"actress,soundtrack,archive_footage","tt0070291,tt0082853,tt0065051,tt0063811"
nm0619383,Nancy Nagler,\N,\N,"actress,casting_department,soundtrack","tt0082853,tt0078638,tt0081088"
nm0241232,David Dukes,1945,2000,"actor,archive_footage","tt0120684,tt0091829,tt0079477,tt0085112"
nm0478617,Ellen La Gamba,\N,\N,actress,tt0082853
nm0743693,Michael A. Ross,1956,\N,"producer,writer,actor","tt1235547,tt0307716,tt0247122,tt0790772"
nm0711058,David Rasche,1944,\N,"actor,soundtrack,archive_footage","tt1226774,tt0475276,tt1409024,tt0887883"
nm0412955,Paul Jabara,1948,1992,"actor,composer,music_department","tt0078382,tt0116213,tt1175709,tt0248126"
nm0860279,Jenn Thompson,1967,\N,"actress,archive_footage","tt0081060,tt0098844,tt0082525,tt0129280"
nm0082526,Peter Billingsley,1971,\N,"producer,actor,director","tt0085334,tt0371746,tt6320628,tt0369436"
nm0000977,Beau Bridges,1941,\N,"actor,director,producer","tt0097322,tt0467197,tt1033575,tt2097307"
nm0000350,Beverly D'Angelo,1951,\N,"actress,producer,soundtrack","tt0085995,tt0120434,tt0120586,tt0097958"
nm0564504,Sandra McCabe,1948,\N,"actress,archive_footage","tt0082525,tt0079826,tt0074419,tt0075584"
nm0001205,Norman Fell,1924,1998,"actor,soundtrack,archive_footage","tt0075596,tt0062765,tt0061722,tt0053946"
nm0601428,Juanita Moore,1914,2014,"actress,archive_footage","tt0052918,tt0219854,tt0044331,tt0049656"
nm0002122,Harry Hamlin,1951,\N,"actor,producer,writer","tt0082186,tt0090466,tt0077952,tt0804503"
nm0098733,Joseph Bottoms,1954,\N,"actor,soundtrack,archive_footage","tt0071438,tt0077025,tt0078869,tt0163953"
nm0888154,Deborah Van Valkenburgh,1952,\N,"actress,soundtrack,archive_footage","tt0080120,tt0088194,tt0096684,tt0080299"
nm0000454,Dennis Hopper,1936,2010,"actor,director,writer","tt0064276,tt0090756,tt0111257,tt0114898"
nm0353624,Dan Haggerty,1942,2016,"actor,miscellaneous,producer","tt0490086,tt0099496,tt0090578,tt0109033"
nm0001025,Seymour Cassel,1935,2019,"actor,cinematographer,miscellaneous","tt0128445,tt0104503,tt0099422,tt0338466"
nm0805982,Sloan Roberts,\N,\N,actor,"tt0088185,tt10820008,tt0082619,tt0096109"
nm0429283,Steve Jones,\N,\N,actor,"tt0099739,tt0081858,tt0077278,tt0082619"
nm0184915,Ashley Cox,1956,\N,actress,"tt0074812,tt0074433,tt0081249,tt0082677"
nm0413994,Roger Jackson,\N,\N,actor,"tt0094080,tt0104377,tt0078607,tt0407650"
nm0909384,Kevin Patrick Walls,\N,\N,"actor,archive_footage","tt0120611,tt0117571,tt0212867,tt0113094"
nm0095672,David Booth,\N,\N,"casting_director,casting_department,miscellaneous","tt0055701,tt0056044,tt0053900,tt0052205"
nm0368938,Carla Hatley,\N,\N,actress,tt0117571
nm0000117,Neve Campbell,1973,\N,"actress,producer,writer","tt0117571,tt0120082,tt0134084,tt0120890"
nm0000240,Skeet Ulrich,1970,\N,"actor,director,producer","tt0117571,tt0115963,tt0409572,tt0913354"
nm0372967,Lawrence Hecht,\N,\N,actor,"tt0134084,tt0117571,tt0330151,tt3025636"
nm0001073,Courteney Cox,1964,\N,"actress,producer,director","tt0108778,tt0117571,tt0134084,tt0120082"
nm0114868,W. Earl Brown,1963,\N,"actor,writer,producer","tt0348914,tt0129387,tt5016504,tt1355683"
nm0001070,Bill Cosby,1937,\N,"actor,writer,music_department","tt0086687,tt0093405,tt0058816,tt0063871"
nm0000769,Susan Anspach,1942,2018,"actress,soundtrack,archive_footage","tt0065724,tt0069097,tt0077233,tt0069808"
nm0723588,Adam Rich,\N,\N,miscellaneous,"tt0119695,tt0115245"
nm0118920,Julie Budd,1954,\N,"actress,soundtrack","tt1103275,tt0082263,tt0083444,tt0082017"
nm0795449,Sonny Shroyer,1935,\N,"actor,producer","tt0109830,tt0078607,tt0119978,tt0080213"
nm0460671,David Knell,1961,\N,"actor,director,cinematographer","tt11003218,tt0086352,tt0100802,tt0088161"
nm0787825,Chuck Shamata,1942,\N,"actor,writer,producer","tt0352248,tt0319262,tt1780798,tt1104806"
nm0051259,Deborah Baltzell,1955,1981,actress,"tt0080360,tt0080232,tt0082263,tt0081132"
nm0770742,Ronnie Schell,1931,\N,"actor,miscellaneous,soundtrack","tt0077305,tt0068067,tt0081940,tt0086873"
